Id,SalePrice
687,138003.9854169848
688,142531.74010814505
692,122530.51119426361
693,122349.17161433926
695,128583.8805183799
697,122941.82676041541
700,109148.36942655974
702,113773.94413868821
703,136352.32228296975
704,95737.80094651756
712,102749.51118225344
713,87186.3453403149
717,205724.0401763541
720,164939.6838712344
721,63164.27518618432
726,155030.8604232449
733,81227.82112222927
736,121703.43568400189
738,116214.74358137709
741,125810.95013387022
743,43445.96157123203
745,110716.23357835165
750,140599.86716945362
756,107540.0868674296
757,117936.51029954685
758,104299.0429031118
760,103392.33667606866
765,133489.47204327796
775,130711.38398169047
776,133846.50575304235
780,156607.427917248
783,212392.49966419023
790,118976.20088445435
795,89611.12871415734
796,121903.27519726545
797,130279.6980063744
798,112623.27312680556
804,207730.3439291248
805,217897.09036597333
806,229088.45687214055
808,117540.7184516363
814,146821.73190939418
818,269629.9343878224
821,247372.65768263993
822,293468.609613751
825,272243.09040822193
827,225519.02225579726
830,191805.5412929419
834,245060.8356874537
835,193635.92870874974
842,142663.1662625853
845,195010.28617556597
852,198239.7648610928
857,138685.5565136054
858,148364.65158832647
859,136546.45141917834
860,117410.89392946963
861,135733.97028202485
864,231468.60075105968
868,180461.10164847688
869,193165.93268640965
872,247633.01107483087
873,208927.01014820256
885,93789.04895117565
890,124350.410001717
895,84852.82114458176
899,91774.3260565535
906,116783.73108570436
918,164090.726115417
923,155301.8846798267
925,135976.75481524586
927,141817.86991967194
932,200339.6310704899
933,118269.21798431678
934,148749.74098795795
942,91097.02054286076
947,232743.7998147313
948,252541.04664131935
951,144949.22975438647
957,476314.51283787633
958,301034.98646509036
959,209908.21379888587
963,184365.0225129535
967,206706.91607694497
968,303202.13742451166
971,136112.07519599353
972,160223.20430043596
976,92752.07578827332
978,84646.91925182956
979,87765.02785549291
984,115977.92505652767
986,158839.17195995105
991,216919.86805046184
996,203381.99217409373
1001,215758.562892619
1007,193271.06437327559
1008,182129.41129064184
1009,194296.10617440083
1014,126302.39272805644
1022,209995.68403261335
1024,172878.48972541862
1027,133411.47548204844
1030,145667.77955320358
1032,156219.57095463615
1035,158011.39628567838
1042,111352.8997326311
1047,137263.89841222286
1050,114667.22339985169
1055,284661.3221216089
1059,386093.28036202653
1061,327084.39521392377
1064,543045.1235086565
1077,200048.03205408275
1081,227533.53288071882
1092,224958.52639582893
1093,185914.7790287017
1095,200793.8626488771
1099,211384.59994248603
1101,285745.7652624564
1103,301570.80743770424
1109,255420.6493542629
1112,212019.8405984179
1113,210599.31321397642
1114,216688.53434532622
1116,223275.4346872181
1117,192685.39468493054
1119,260304.08240946685
1121,208924.6523694639
1122,194326.4388979555
1125,239405.6938501572
1137,159087.98546538808
1142,195170.1886024698
1144,185154.98077367962
1145,179308.6145799659
1147,167469.61081192523
1148,163325.50875715152
1149,139413.34314525285
1150,121384.23785981134
1153,104428.5936755397
1154,112813.38922389041
1159,310174.8528165575
1161,154495.19227073237
1167,157178.2441446741
1171,261413.1392631332
1174,162125.3865673986
1188,163774.7733006254
1189,172720.29165334918
1191,137872.08103996635
1195,135202.82849886324
1199,173650.60438944024
1201,179393.27300338916
1204,175354.60620237712
1211,149027.35665418935
1214,151760.82508224554
1219,142574.42382514052
1220,77497.85864916113
1227,178630.0916240596
1229,224692.68038882528
1231,134475.388302386
1234,199211.84462649186
1235,131253.3076965082
1239,170495.08685637446
1240,163197.67397203142
1241,166341.70706984564
1246,124752.63586537653
1249,159084.82576090144
1250,129004.99149681003
1252,103402.94454117978
1259,116710.37742190876
1267,131278.722799897
1269,106868.78632001317
1270,120844.59591062438
1272,117764.21853190039
1274,134227.04300787047
1276,105728.02376675983
1279,142377.8844670935
1281,157109.1063521115
1286,131023.07227266478
1287,131542.99336687816
1290,89664.61438967045
1291,119443.19908756741
1297,134466.91539769724
1302,127096.80636151308
1303,70236.18775505976
1312,108201.32586729746
1315,121146.33283299154
1322,47639.35078681349
1327,104050.06077750018
1331,129542.79241551623
1333,109585.41928915001
1334,124816.40372178868
1336,120109.55953866008
1341,114080.66733899855
1344,81442.73576849968
1347,120699.64779638524
1348,119480.06895534918
1353,175149.07010159097
1355,123042.73069359122
1356,119172.74259239568
1357,186622.30300804178
1361,133909.6679082264
1364,129168.03711290301
1368,81046.68168016784
1369,100155.7254306516
1371,133555.69387303124
1373,127154.68509380017
1374,120611.82386476359
1387,106912.55754285005
1388,104826.22520634026
1392,166802.11693761684
1394,125282.93039853928
1406,136857.8879440595
1407,254927.383378621
1408,161017.27417515777
1409,158223.09877120584
1411,166573.02045834882
1412,124963.13510134594
1413,125719.70914224011
1414,119461.68219106553
1425,224027.45590393333
1430,192472.48212167254
1431,226887.34979081742
1435,215705.70047093593
1441,214019.351898154
1444,210250.0827841978
1445,131878.72469217345
1446,144256.48709951155
1452,124237.81704692001
1453,123731.6879526707
1456,228829.48936449393
1457,208050.54735432545
1460,235386.8862759111
1463,236795.58218896633
1468,212679.05743723834
1471,208287.5091245935
1474,200241.08756737475
1475,184021.74859381135
1476,201896.1989077009
1478,183660.0846853697
1482,147014.50358580778
1483,149682.98533390494
1484,147006.1749396125
1485,157526.8329672907
1496,165568.37183116982
1497,149861.77577050874
1500,140308.2367102259
1506,107739.00287931625
1507,111667.2378804622
1509,114981.42503393839
1510,121783.25840606955
1513,101961.34292990374
1517,131278.89621024873
1518,181158.43622029677
1523,168328.38808763179
1524,144565.1663230176
1526,165715.70948912995
1529,206485.69469189574
1531,134067.64369137379
1535,122935.79416672881
1536,134971.20889187008
1538,448675.3881398499
1540,268331.1572834675
1543,127046.00493416995
1545,122263.28868936893
1546,124369.79315812515
1557,75826.31314330042
1558,93525.98231027571
1559,78801.27294336972
1563,251516.95699902697
1568,164005.6921630665
1571,416504.45049996785
1578,141711.08376591874
1579,217097.8138530857
1584,235598.8043247502
1586,303535.7770232302
1604,129744.8357533764
1606,139586.05034947503
1610,144240.2492189195
1611,97132.73656220647
1618,174751.27241746726
1623,196451.02409825515
1624,172939.57729630976
1628,166533.35254020698
1633,206579.28670526855
1645,155843.33181474064
1649,196606.11279569753
1652,151720.12014581953
1653,166068.43344301812
1656,143924.51700120638
1662,186817.41748313734
1668,117244.76987487677
1670,109999.32122718035
1672,121385.07271151696
1673,145047.0069943653
1674,156873.65619796482
1677,110595.38665871932
1678,112509.79019726471
1679,108837.76061749531
1685,338283.5964705254
1692,401027.8472041719
1693,306833.59444785264
1696,440026.79342129047
1709,314085.23878736433
1711,274351.6011685927
1717,199495.64433206271
1718,187172.06440860583
1721,199369.39935337793
1722,193356.3360893704
1725,282789.0705172119
1726,215331.9004316723
1730,166018.36744648713
1731,175528.1015521309
1733,192553.22072125963
1737,184808.4984928408
1746,234739.22656159138
1747,191387.87814321794
1748,177493.30267687418
1749,208835.6172105188
1760,177935.1521891051
1761,593216.2461372969
1762,330554.2866191892
1768,568525.4196248035
1769,234062.7708700896
1770,280521.1561734436
1776,190711.11926715582
1781,310375.70179219125
1785,292566.07542677195
1792,210115.830760616
1798,247881.24687705206
1812,189702.9907140974
1814,220232.00190593934
1817,150251.0934931456
1818,144276.21641794365
1822,132813.4105685663
1823,124523.75432388393
1829,207835.8786629007
1838,175897.8684893291
1845,169384.10990145273
1851,175416.15445102408
1855,278335.0465096998
1856,185328.35120634534
1858,191589.44720771318
1865,212725.3292195015
1866,150802.17241891878
1867,165839.74721103263
1868,204690.49866674645
1876,134998.6317072698
1878,134181.97179533314
1879,129314.10427272356
1882,142637.40839228756
1883,118057.9174037696
1887,106373.25603308267
1895,135386.67211622966
1898,141588.76712249717
1904,68005.10543392689
1908,135382.27878156127
1917,144699.7024743235
1918,121253.35493637792
1920,128955.79103078009
1922,130626.34313075423
1923,143232.97918858883
1931,138362.33461331835
1935,133276.44483997652
1936,123682.11129152613
1939,125493.87188558147
1943,105091.24319895504
1944,124499.59969998001
1946,217960.80924624897
1952,87573.58119768859
1954,118391.81471234346
1958,121434.44122484545
1964,136221.02419289012
1966,131234.16613226628
1969,105288.41293213169
1977,77753.53251592844
1980,91805.91468578721
1984,109099.33541428467
1985,87055.37788744264
1988,113910.88458961938
1989,100168.12683949133
1991,117477.64895742908
1992,136074.74351357005
1997,118841.74346018853
1999,150611.09712701663
2003,112446.30226264468
2005,96120.62340518208
2010,124841.09310810945
2012,130465.73452919727
2016,130983.02029438414
2017,124791.58811109817
2022,173719.80360313345
2023,154699.03336231696
2035,128652.9035549902
2036,208439.6795748213
2040,116732.21728229304
2042,111447.55569385667
2043,85559.53337550104
2055,107517.42319936662
2056,113067.40709912083
2059,115278.32754223821
2064,126472.0285327501
2066,141292.33881839277
2070,137501.17901784854
2071,82780.10942694313
2078,256395.95288297077
2080,151504.98542477455
2085,109193.10992337788
2089,124962.37246917693
2090,182004.77531542227
2092,236982.06028587735
2094,248992.87218928823
2095,216890.17075155966
2098,333267.29934218025
2099,232395.14885675517
2103,232999.10276228123
2120,142581.1417939207
2122,165768.27244331615
2123,175900.5494015462
2134,184568.4442637575
2135,125920.19894859026
2136,138732.0421094095
2143,134390.07602528585
2145,281809.8197653371
2146,224383.05892264098
2148,181719.9074958479
2155,271369.136262215
2156,242328.36767577776
2157,144931.22098476888
2159,193388.69548007872
2161,173574.40329818224
2164,184981.54146792548
2165,167148.2658650637
2169,125441.27660106144
2171,96315.24296289618
2180,163582.41476256723
2184,115739.08984790479
2185,75849.89280778023
2188,92096.3675948756
2191,100397.6761758934
2192,96870.11927796772
2196,35318.1964880599
2198,96908.91560973765
2204,172433.46962891053
2210,164063.82175503467
2213,145615.4691558836
2215,333312.1739696881
2219,262898.3580148617
2221,256894.11392233532
2224,185941.3095041637
2228,153371.28197490342
2232,106376.20711723223
2239,108653.63132495689
2246,263280.02283113624
2247,296779.3338325222
2249,159655.5049296448
2251,180907.04739622946
2254,135982.58053806346
2256,222662.24798863288
2259,243162.71598155858
2263,230364.08642366587
2266,187666.6650015741
2271,167700.36267946978
2274,180871.06658461847
2275,271919.02595173055
2280,145615.7847775807
2281,146160.89934347934
2291,80481.58522895587
2292,154545.13128760195
2295,195406.62997311857
2297,120989.08651372929
2299,128277.84562154845
2302,130899.92546174629
2303,139903.55638591773
2304,121279.78133158702
2308,165578.03744377286
2312,213996.44204160888
2314,173521.79111720464
2315,184910.4297089964
2316,197887.0092903348
2320,228080.15874551452
2321,272520.67298980744
2322,240925.98989121313
2325,169160.38141068348
2336,386855.00554534595
2340,317907.5614318964
2341,349609.2488805503
2342,377579.9713493029
2345,239945.7454813124
2346,185738.80447696624
2347,164428.6319806296
2354,258165.02123000743
2357,184706.1059509261
2359,151824.5323243776
2360,131300.14965888247
2361,104094.78373780499
2362,102196.90436546129
2366,121936.34207792499
2367,103138.71563421132
2370,114251.43561825517
2373,100838.01295588278
2376,131160.4666026273
2378,135837.89072387497
2382,236868.04372816932
2387,306755.36356133636
2392,324909.68363493343
2395,333179.8082631921
2396,345841.804065455
2397,278331.4475469776
2399,328456.90911133523
2401,414485.92931501893
2402,251517.7491735839
2407,191500.22167699735
2411,166705.7621046052
2414,209806.86931007047
2418,256399.0669911946
2419,177848.01352770792
2424,167861.32914952261
2427,167342.71569086798
2430,217021.03320638597
2439,191270.34122813537
2441,235455.6081290217
2442,216855.0823319564
2446,477184.30734111107
2447,374478.5339408678
2452,303891.1749251235
2457,299058.1801209515
2458,240822.02944303025
2462,386434.4414140647
2465,188254.48911658485
2467,189767.1950439118
2473,138988.11057964337
2478,181696.98924839892
2479,171548.8893603453
2482,138619.49619596603
2485,123349.97157623006
2488,120603.15564698297
2494,128600.88659934096
2500,242654.33388708305
2509,148602.90459279998
2512,175466.5592474929
2514,158136.2631284049
2515,195107.9530515687
2516,208569.29460579948
2518,168243.3465508261
2519,179759.82492983172
2520,164258.76434391958
2527,157861.10546922788
2532,125782.92016551537
2538,130488.59974686652
2539,146766.4726022285
2543,115299.68045728681
2551,141981.30786486156
2554,127236.43308967038
2555,120294.5293343253
2557,105258.12115257063
2561,129646.59647654112
2563,145438.71807647255
2564,138343.54883071242
2570,117444.11963497433
2571,236291.33156884383
2576,136782.40688840262
2582,133782.72519211652
2584,142964.41820438302
2587,121158.33762327807
2589,126544.86013529183
2591,194958.44449719528
2597,118613.46431735781
2602,150686.30063605422
2605,97976.45560609661
2610,175528.34983129034
2611,137182.4636749633
2614,127346.12770878641
2616,184904.63049314078
2617,155628.17246813094
2620,128317.1919393792
2623,106656.76371022796
2631,147088.71782924992
2638,146838.61668898675
2639,83830.53617441907
2645,111520.50072553805
2647,99454.19653468637
2648,117884.87395650208
2650,110836.48297683564
2652,118339.80111330541
2656,124216.90601263728
2658,134363.2397451781
2661,157662.2744921343
2665,150251.9979906804
2673,166603.03375228707
2678,97680.32574105755
2679,112122.69911835856
2680,70374.65778845709
2685,108918.1191060059
2695,126997.9686285318
2698,108454.92975507288
2700,154213.0941893624
2706,131789.8423698911
2708,150352.76688589616
2709,145040.35924593598
2711,139081.8277948634
2718,148917.06723536018
2719,147884.52715994406
2721,140071.7650480429
2725,146293.0339005969
2726,259801.44487803828
2732,204017.19423047066
2733,133056.58911574236
2739,154349.11384047524
2747,168467.5849668967
2751,200454.2670493184
2754,181291.18261075547
2755,209342.64131073223
2756,190497.79815350866
2758,226989.03198547332
2763,186127.85419560896
2764,227457.75724206693
2765,134596.50349420664
2766,196138.7473990381
2768,173035.9555189019
2781,205549.88272261168
2784,169467.90582218993
2785,132179.31950947604
2786,128000.0625995632
2796,223339.03793108097
2797,275067.13112283894
2801,250374.51912250638
2805,223126.8953821493
2806,195443.1143192403
2812,186135.33958862213
2817,128666.97874837981
2822,121321.2128662325
2825,245695.02575009392
2828,138452.76583592748
2831,126621.1373654396
2843,126645.4155645166
2845,81535.69564182557
2847,132825.82429078725
2855,166170.2124969375
2856,129498.53066430562
2859,138957.253112638
2865,232171.22713003232
2867,181297.1128485465
2869,195598.05355131408
2870,227941.5980002908
2874,139653.16896220468
2876,82753.73601728892
2889,145923.94159809002
2892,285484.60435199767
2895,205124.5133942501
2898,212817.8006545968
2901,300288.81033189356
2902,305029.4874562689
2908,135652.39774798098
2909,111773.87224757583
2916,142094.5476100621
2917,93069.37685769015
2919,79525.54219813317
2921,86903.3814582357
2922,167134.27587909115
2925,177000.41823941594
2928,126719.27476079731
